% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=2, Mon Dec 27 11:48:40 2021
1 12 -0.08544231069359795 -0.03831512115776375 0.015231705129697425 0.07817671553646294 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
2 24 -0.13272755583458784 -0.039273922396992025 0.025402554172675992 0.11207607787004889 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
3 36 -0.10466821573123784 -0.0390230261163481 0.029189058132281714 0.08205873954553453 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
4 48 -0.14766376309366092 -0.03663500971873963 0.033665656296619856 0.08538460585300861 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
5 60 -0.15317403154094567 -0.039457834264627095 0.023864044616153192 0.10130010541053266 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
6 72 -0.16365693532691017 -0.04858998026738462 0.025823409436021537 0.11972158936552518 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
7 84 -0.14418559750939722 -0.06069558552785393 0.016679462201786326 0.14993306035199822 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
8 96 -0.15219166001164985 -0.06595342508703875 0.03456332473402271 0.16610167038358603 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
9 108 -0.17233566558394905 -0.08099597511432079 0.041484173816600106 0.21586284887269425 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
10 120 -0.1628170258909061 -0.07762585689590544 0.0446503138672764 0.21601137163991851 0.9271342926504669 0.9379510949288701 0.9642011566089133 0.9831110095345903 0.9851301818602728 0.9995516090622059 1.009251385325629 1.033536575188631 1.0356681460607196 1.111530028946169
11 132 -0.1760010309456465 -0.06033303476006686 0.04863916188816173 0.22344381814260772 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
12 144 -0.2099039112868501 -0.06270019080902768 0.059262154934084606 0.20185306657065707 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
13 156 -0.2006112783766101 -0.05984818906251971 0.06091986510850544 0.2004132593738195 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
14 168 -0.24858114676172133 -0.0642784009447962 0.08580326925130827 0.20942844775135164 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
15 180 -0.23086953778349859 -0.06719446251854459 0.08668669113247121 0.19994321677421936 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
16 192 -0.2444741424425637 -0.06030583190440175 0.07244076294878297 0.20382468068471807 0.8043871269832312 0.872892415694245 0.875310726922263 0.9023964055159847 0.9704500012659971 1.0118747254573026 1.044196083735717 1.0935566657098448 1.1492415981755528 1.1991248812583164
